serial_id,accFoundMonthIncome,accFundGroupConsumeFinanceCnt,accFundGroupScoreCardCreditHistoryShortPer,accFundGroupScoreCardCreditWhiteUserFlag,accFundGroupScoreCardInqyOrgLoanCard3m,accFundGroupScoreCardIsCrossProvinceBehaviorAccFound,accFundGroupScoreCardIsLargeAgeAccFound,accFundGroupScoreCardIsVillageLargeAccFound,accFundGroupScoreCardNotBankLoanAccountCntRatio,accFundGroupScoreCardPbcV2ScoreInfoScore,accFundGroupScoreCardShortTermLoanCntAfterAccFound,accFundGroupScoreCardStability,ageDelqScore,ageDelqex,amtUseRatioAccountAvg,amtUseRatioMax,amtUseRatioSum,amtuseratioaccountmax,balanceMax,balanceMaxR2,balanceMinR2,balanceSum,balanceavg1r2,balanceavgr2,balancemin1r2,balancesumr2,baseInfoCompanyNature,baseInfoEduLevel,baseInfoEduLevelScore,baseInfoMaritalStatus,baseInfoMaritalStatusScore,baseV0300000AddressIsConsistent,baseV03007MobileCnt,baseV04002SpsCerttype,baseV0500000AddressCnt,baseV0500004AddressCnt,baseV0500005AddressCnt,baseV0500007AddressCnt,baseV0500025AddressCnt,baseV0500034ResidenceTypeCnt,baseV0500041ResidenceTypeCnt,baseV05003ResdType,baseV05004ResdMtypeOwn,baseV05005ResdMtypeOth,baseV05007ResdTypeC1,baseV05011ResdTypeC5,baseV05017ResdTypeCna,baseV0600002Company,baseV0600003StartYearCnt,baseV0600005Industry
CR202403180010800000007431,,1,0,,0,,0,0,,0,0,15,0,34,0.405851265,0.20817582,0.2875998,,37888,37888,0,157020,,,,,50,30,,30,,0,2,,5,3,1,872,4,1,1,1,1,0,1,0,0,2,-999,1
CR202403180010800000008443,,1,0,,0,,0,0,20,0,0,15,-11,52,0.0,0.0,0.0,,0,,,0,,,,,99,,,,,0,1,,1,0,1,1354,0,0,0,1,2,0,2,0,0,0,-999,0
CR202403180010800000008899,,1,0,,0,,0,0,,0,0,15,6,36,0.4040838428571428,0.90837209,0.61238208,,78120,15663,0,129825,,,,,99,30,,30,,0,1,,5,3,1,1225,3,1,1,1,2,0,2,0,0,1,-999,0
CR202403180010800000008974,,0,0,,0,,0,0,,0,0,15,6,38,0.04085381666666667,0.1162,0.05477366,,6391,6391,0,6655,,,,,99,30,,30,,0,2,,1,0,0,1006,0,0,0,3,0,1,0,0,0,0,5555,0
CR202403180010800000009091,,0,0,,0,,0,0,,0,0,0,0,33,0.041444876666666665,0.58941509,0.05971096,,62478,62478,0,65298,,,,,40,20,,20,,0,3,,4,3,1,627,3,0,0,5,2,1,0,1,0,4,-999,2
CR202403180010800000009579,,1,0,,0,,0,0,20,0,0,15,6,38,0.0203125,0.0127451,0.00879686,,325,0,0,325,,,,,99,30,,30,,0,2,,2,0,0,5575,0,0,0,5,0,1,0,1,0,0,7382,0
CR202403180010800000009650,,1,0,,0,,0,0,,0,0,15,6,40,0.8266302385714285,0.80383333,0.72437313,,24115,24115,1992,97066,,,,,50,30,,30,,0,1,,5,0,1,935,4,0,1,1,1,2,1,0,0,4,4094,2
CR202403180010800000009961,,0,0,,0,,0,0,,0,0,15,-11,53,0.2394830375,0.76766,0.37356223,,38383,5135,0,43520,,,,,10,60,,60,,0,2,,5,1,1,3316,3,0,2,9,2,0,2,0,0,4,-999,1
CR202403180010800000010158,,1,0,,0,,0,0,20,0,0,15,6,40,0.0,0.0,0.0,,0,0,0,0,,,,,50,40,,40,,0,1,,4,0,1,2866,0,0,1,1,1,1,1,0,0,3,-999,3
CR202403180010800000011038,,2,0,,0,,0,0,,0,0,15,-3,50,0.22286170684210524,0.23068,0.25379302,,34602,34602,0,96970,,,,,40,30,,30,,0,2,,4,2,1,928,3,1,2,1,2,0,2,0,0,4,-999,2
CR202403180010800000011081,,0,0,,0,,0,0,,0,0,15,-3,46,,,,,,,,,,,,,99,,,,,0,1,,1,0,0,321,0,0,0,7,0,0,0,0,0,0,4094,0
CR202403180010800000011108,,3,0,,0,15,0,0,,0,0,0,2,43,0.30392811,1.0,0.31247782,,300000,104537,0,912154,,,,,50,10,,10,,0,2,,4,3,1,496,3,1,1,9,2,1,1,1,0,4,-999,4
CR202403180010800000011175,,1,0,,0,,0,0,20,0,0,15,6,37,0.22076852,0.66163889,0.30735484,,47638,47638,0,47640,,,,,99,91,,91,,0,1,10,5,0,0,3947,0,0,0,9,0,2,0,2,0,4,4825,2
CR202403180010800000011437,,4,0,,0,,0,0,,0,0,15,-3,50,0.6933358733333334,0.86058,0.66492741,,258174,31296,0,340762,,,,,99,91,,91,,1,1,10,5,4,1,514,4,1,3,9,3,0,3,0,0,4,-999,1
CR202403180010800000012869,,3,0,,0,,0,0,20,0,0,15,-11,24,,,,,0,,,0,,,,,99,30,,30,,0,2,,2,0,0,1028,1,0,0,9,0,0,0,0,0,0,-999,0
CR202403180010800000012973,,0,0,,0,,0,0,,0,0,15,-11,54,0.5299002466666666,0.398,0.52837649,,19900,,,53049,,,,,99,,,,,0,1,,2,1,1,466,1,0,1,9,1,0,1,0,0,0,-999,0
CR202403180010800000014242,,2,0,,0,,0,0,,0,0,15,6,38,0.3404034628571428,0.58,0.31721393,,5800,4452,0,12752,,,,,99,30,,30,,0,1,10,4,2,1,986,3,2,1,9,2,0,1,0,0,0,-999,0
CR202403180010800000014246,,1,0,,0,,0,0,20,0,0,15,6,37,0.15766666666666665,0.01261333,0.00662282,,1892,0,0,1892,,,,,99,91,,91,,0,2,,4,0,0,5739,0,0,0,9,0,0,0,0,0,2,-999,1
CR202403180010800000014320,,1,0,,0,,0,0,,0,0,15,2,45,0.03585547315789473,0.09880392,0.01767869,,10078,10078,0,11725,,,,,40,40,,40,,1,1,10,5,4,1,590,4,0,0,2,1,1,0,0,0,4,-999,2
CR202403180010800000016427,,0,0,,0,,0,0,,0,0,15,6,40,0.0,0.0,0.0,,0,0,0,0,,,,,50,60,,60,,0,3,,5,1,1,4837,1,0,1,9,2,2,2,1,0,2,-999,0
CR202403180010800000016483,,1,0,,0,,0,0,,0,0,0,-11,55,0.0,0.0,0.0,,0,,,0,,,,,,20,,20,,0,1,10,2,0,0,844,1,0,0,3,0,1,0,0,0,-999,-999,-999
CR202403180010800000016745,,0,0,,0,,0,0,,0,0,15,-11,58,0.0,0.0,0.0,,0,0,0,0,,,,,99,91,,91,,1,3,10,4,0,1,3625,0,1,1,1,3,1,2,0,0,0,4094,0
CR202403180010800000016786,,0,0,,0,,0,0,,0,0,15,0,34,0.2025810057142857,1.0,0.46155134,,100000,35289,0,154346,,,,,50,30,,30,,0,3,,4,0,1,1704,0,1,0,9,1,0,0,0,0,4,-999,2
CR202403180010800000016986,,1,0,,0,,0,0,20,0,0,15,-3,48,0.0905,0.0905,0.08118048,,905,905,905,905,,,,,99,60,,60,,0,1,10,3,1,1,1813,1,2,1,9,1,0,1,0,0,1,1903,0
CR202403180010800000018034,,0,0,,0,,0,0,,0,0,15,2,44,0.0,0.0,0.0,,0,0,0,0,,,,,99,60,,60,,0,1,,3,0,0,1960,1,0,0,7,0,1,0,1,0,0,-999,0
CR202403180010800000018067,,0,0,,0,,0,0,,0,0,0,0,33,0.0,0.0,0.0,,0,0,0,0,,,,,20,20,,20,,0,2,10,5,0,1,3566,2,0,1,1,1,2,1,1,0,2,-999,2
CR202403180010800000018412,,1,0,,0,,0,0,,0,0,15,2,43,0.266666665,0.53333333,0.38338658,,24000,,,24000,,,,,99,91,,91,,0,1,10,4,2,1,2232,2,1,0,7,1,1,0,0,0,2,-999,1
CR202403180010800000018752,,1,0,,0,,0,0,20,0,0,15,-11,56,0.0,0.0,0.0,,0,,,0,,,,,,,,,,0,1,,0,0,0,-999,0,0,0,,0,0,0,0,1,-999,-999,-999
CR202403180010800000019616,,2,0,,0,,0,0,5,0,0,0,2,44,0.26638855666666666,0.88764045,0.41346259,,79000,39000,0,188725,,,,,50,10,,10,,0,4,,5,0,0,1008,4,0,0,7,0,1,0,0,0,2,-999,2
CR202403180010800000019941,,1,0,,0,,0,0,20,0,0,15,0,33,,,,,,,,,,,,,50,60,,60,,0,1,10,2,0,0,2631,0,0,0,5,0,1,0,1,0,0,-999,0
CR202403180010800000020481,,0,0,,0,,0,0,,0,0,15,-11,57,0.611649105,0.99844,0.71516,,49922,49922,0,89395,,,,,99,91,,91,,0,1,10,4,3,1,566,3,2,0,2,2,0,0,0,0,3,-999,1
CR202403180010800000020667,,1,0,,0,,0,0,20,0,0,15,6,39,0.0,0.0,0.0,,0,0,0,0,,,,,99,60,,60,,0,1,,2,1,0,395,1,0,0,7,0,0,0,0,0,0,-999,0
CR202403180010800000021281,,1,0,,0,,0,0,,0,0,15,6,40,0.26809356900000003,0.40673276,0.23693612,,47181,18937,0,92121,,,,,99,60,,60,,0,2,,4,3,0,221,3,0,0,7,0,1,0,1,0,4,-999,2
CR202403180010800000021304,,2,0,,0,,0,0,,0,0,15,-3,49,0.299371775,1.0,0.89145392,,259900,991,991,261196,,,,,40,60,,60,,0,2,10,5,2,1,1109,3,1,1,9,2,0,2,0,0,2,-999,1
CR202403180010800000021486,,1,0,,0,,0,0,,0,0,15,-3,47,0.956303335,1.0,0.95630333,,150000,,,286891,,,,,99,30,,30,,0,1,10,2,1,0,221,1,0,0,9,0,0,0,0,0,0,-999,0
CR202403180010800000021784,,30,0,,0,,0,0,,0,0,15,0,29,0.3721273118181818,0.66096,0.09505595,,66096,37108,0,155691,,,,,50,30,,30,,0,1,,4,3,1,550,3,0,1,9,1,0,1,0,0,4,-999,2
CR202407090010800000000804,,0,0,,0,,0,0,,0,0,0,-11,54,0.44985943090909086,0.48208667,0.21074923,,144626,36605,0,344826,,,,,99,20,,20,,0,1,,4,2,1,898,3,3,2,9,2,1,2,0,0,4,-999,1
CR202407090010800000001028,,0,0,,0,,0,0,,0,0,15,6,37,0.17349166833333332,0.409,0.14959796,,57260,57260,0,73303,,,,,99,30,,30,,0,2,,5,0,1,2393,0,0,0,9,1,2,1,2,0,3,-999,3
CR202407090010800000001306,,2,0,,0,15,0,0,,0,0,15,-3,48,0.6418518533333334,1.0,0.72075054,,100000,0,0,100833,,,,,10,60,,60,,0,4,10,3,1,0,1968,1,2,0,9,0,0,0,0,0,3,9321,1
CR202407090010800000001486,,1,0,,0,,0,0,,0,0,0,0,30,0.47681532658536585,0.984425,0.4682198,,118131,118131,0,410699,,,,,99,20,,20,,0,2,10,4,1,0,929,3,0,0,9,0,0,0,0,0,4,2381,1
CR202407090010800000001498,,0,0,,0,,0,0,,0,0,15,0,35,0.2083341125,0.83333645,0.45031564,,89167,89167,0,89167,,,,,40,30,,30,,0,3,,5,0,1,1114,0,1,1,1,1,0,1,0,0,1,-999,1
CR202407090010800000002929,,0,0,,0,,0,0,,0,0,15,-11,53,0.0,0.0,0.0,,0,0,0,0,,,,,99,30,,30,,0,3,,3,0,0,1673,0,0,0,9,0,0,0,0,0,0,-999,0
CR202407090010800000003469,,1,0,,0,,0,0,20,0,0,15,6,40,0.37203115333333336,0.3832439,0.2507163,,15713,15713,0,20126,,,,,99,40,,40,,0,2,,3,0,0,5837,0,0,0,9,0,1,0,0,0,2,-999,1
CR202407090010800000003570,,0,0,,0,,0,0,,0,0,15,6,37,0.010155555555555555,0.0914,0.02996721,,6398,6398,0,6398,,,,,99,30,,30,,0,1,,4,0,1,2847,2,1,0,9,1,0,0,0,0,4,-999,1
CR202407090010800000003876,,1,0,,0,,0,0,20,0,0,15,2,45,0.2650802216666666,0.63231092,0.31302258,,45147,45147,0,85956,,,,,50,30,,30,,0,1,,5,1,0,2234,1,0,0,9,0,0,0,0,0,2,-999,0
CR202407090010800000004238,,1,0,,0,,0,0,20,0,0,0,6,36,0.0279329275,0.062,0.00955702,,6138,6138,0,8177,,,,,50,20,,20,,0,2,,5,0,1,4138,0,1,0,4,1,1,1,0,0,3,4938,2
CR202407090010800000005252,,1,0,,0,,0,0,,0,0,15,-11,51,0.12855226133333333,0.38351,0.14030864,,76702,39794,0,174683,,,,,50,30,,30,,0,2,,4,1,1,929,3,2,1,1,3,0,1,0,0,4,21739,1
CR202407090010800000005437,,0,0,,0,,0,0,,0,0,15,-3,49,7.5E-5,2.6667E-4,6.214E-5,,12,12,0,12,,,,,99,30,,30,,0,1,,5,3,1,753,4,0,1,9,2,0,1,0,0,3,-999,2
CR202407090010800000006315,,5,0,,0,,0,0,20,0,0,0,2,42,0.07316503428571429,0.04464,0.01750404,,8928,8928,0,22938,,,,,99,20,,20,,1,2,10,5,4,1,436,4,2,1,1,1,0,1,0,0,4,1651,3
CR202407090010800000006515,,3,0,,0,15,0,0,,0,0,15,0,30,0.39675004,0.99365854,0.20497811,,40740,1049,305,53751,,,,,50,40,,40,,0,2,,3,0,1,1043,2,1,1,1,1,0,1,0,0,3,-999,1
CR202407090010800000006730,,1,0,,0,,0,0,,0,0,15,6,38,0.3828560916666666,0.66667,0.45931907,,66667,66667,0,207705,,,,,99,30,,30,,0,2,,4,3,1,560,3,1,1,9,2,0,1,0,0,4,1285,3
CR202407090010800000006875,,1,0,,0,,0,0,,0,0,0,2,44,0.7687092066666666,0.70034247,0.57395188,,102250,49951,0,274349,,,,,40,20,,20,,0,1,,5,3,1,1016,4,1,1,9,2,1,1,1,0,1,-999,1
CR202407090010800000007361,,1,0,,0,,0,0,,0,0,0,0,30,0.358046863,1.03159639,0.61374849,,102747,102747,0,183493,,,,,99,20,,20,,0,3,,5,3,1,1027,4,2,0,7,1,0,0,0,0,1,-999,1
CR202407090010800000009171,,1,0,,0,,0,0,,0,0,15,2,43,0.12485631999999999,0.02184615,0.0076164,,1420,0,0,1505,,,,,20,30,,30,,0,1,,5,4,1,623,4,2,3,2,4,0,3,0,0,3,-999,2
CR202407090010800000009418,,0,0,,0,,0,0,,0,0,15,-11,56,0.0,0.0,0.0,,0,0,0,0,,,,,99,60,,60,,0,1,,4,0,1,2139,0,0,0,9,3,0,2,0,0,3,5668,1
CR202407090010800000010396,,0,0,,0,,0,0,,0,0,0,0,35,0.198734166,0.4959879,0.36861895,,123005,0,0,163815,,,,,99,20,,20,,0,2,,5,2,0,2583,2,0,0,9,0,1,0,0,0,3,2381,3
CR202407090010800000010638,,0,0,,0,,0,0,,0,0,15,-3,50,1.5489064371428571,0.66666667,0.45844753,,100000,37077,0,297074,,,,,99,91,,91,,0,1,,5,3,1,1012,4,2,0,9,1,0,0,0,0,4,-999,3
CR202407090010800000011085,,2,0,,0,,0,0,,0,0,0,-3,48,0.5646851272222223,0.742885,0.34836351,,148577,50453,0,387684,,,,,50,20,,20,,0,1,,5,4,0,555,4,2,0,7,0,0,0,0,0,4,-999,2
CR202407090010800000011372,,0,0,,0,,0,0,,0,0,30,2,45,0.0,0.0,0.0,,0,0,0,0,,,,,99,60,,60,,0,3,,4,0,1,1400,2,0,1,7,1,1,1,1,0,4,1651,1
CR202407090010800000011919,,1,0,,0,,0,0,,0,0,15,2,45,0.03368454545454546,0.37053,0.14467103,,74106,0,0,74106,,,,,99,90,,90,,0,4,,5,1,1,1568,2,1,0,7,2,0,0,0,0,4,-999,2
CR202407090010800000012304,,7,0,,0,,0,0,20,0,0,15,2,41,0.7268169477777778,0.89458586,0.73284921,,88564,72696,0,204259,,,,,99,40,,40,,0,1,10,4,2,1,776,3,2,1,1,1,2,1,0,0,4,5303,3
CR202407090010800000012703,,3,0,,0,,0,0,20,0,0,0,0,29,0.02898609888888889,0.25635108,0.04003352,,12997,190,0,13187,,,,,40,20,,20,,0,3,,4,2,0,1016,3,2,0,3,0,3,0,1,0,3,-999,1
CR202407090010800000012939,,1,0,,0,,0,0,,0,0,15,-3,49,0.25730978071428573,1.0,0.34992599,,200000,47062,0,311108,,,,,20,30,,30,,0,1,,4,1,1,1016,3,1,3,1,4,0,3,0,0,4,-999,2
CR202407090010800000012966,,0,0,,0,,0,0,,0,0,0,0,27,0.25548298333333336,0.59583784,0.33608532,,22046,22046,0,25117,,,,,50,20,,20,,0,1,,5,2,1,1818,2,1,1,7,2,1,2,1,0,0,-999,0
CR202407090010800000013340,,2,0,,0,15,0,0,,0,0,15,-3,47,0.37430193375,0.80952381,0.58711416,,170000,12305,0,611871,,,,,99,91,,91,,1,1,20,4,3,0,205,3,3,0,9,0,0,0,0,0,4,-999,3
CR202408010010800000000450,,2,0,,0,,0,0,,0,0,0,0,32,0.18425835333333335,0.84,0.16178642,,168000,19128,0,204676,,,,,99,20,,20,,0,3,10,5,2,1,799,4,1,1,9,2,0,1,0,0,4,-999,2
CR202408010010800000000704,,1,0,,0,,0,0,,0,0,0,0,32,0.49719628333333327,1.0,0.59569207,,200000,33843,0,314168,,,,,99,20,,20,,0,2,,5,1,1,2968,2,2,1,5,2,1,2,1,0,3,-999,2
CR202408010010800000001059,,1,0,,0,15,0,0,,0,0,0,0,32,0.22633633153846155,0.690865,0.28548466,,138173,28267,0,331056,,,,,10,20,,20,,0,2,,5,4,1,329,4,2,1,9,1,0,1,0,0,4,-999,1
CR202408010010800000001291,,0,0,,0,,0,0,,0,0,15,0,31,0.05468557888888889,0.10438628,0.01401605,,23132,23132,0,23132,,,,,99,30,,30,,0,1,,5,3,1,807,4,0,2,9,2,0,2,0,0,4,-999,1
CR202408010010800000001458,,3,0,,0,15,0,0,,0,0,15,2,45,0.2660058081818182,0.66321,0.33584669,,132642,45775,0,201462,,,,,50,30,,30,,0,2,,4,2,1,1039,3,1,1,9,1,1,1,0,0,4,-999,1
CR202408010010800000001734,,1,0,,0,,0,0,,0,0,15,6,38,0.27330864166666663,1.0,0.50081827,,200000,17276,0,217276,,,,,99,30,,30,,0,2,,5,1,1,971,4,1,0,9,1,2,0,0,0,4,5691,2
CR202408010010800000001994,,3,0,,0,15,0,0,,0,0,0,-3,49,0.39280154,0.636106,0.29314094,,318053,0,0,961784,,,,,99,20,,20,,0,4,,5,1,1,1080,4,0,0,9,1,0,0,0,0,4,10440,2
CR202408010010800000002369,,2,0,,0,,0,0,20,0,0,15,-3,50,0.0,0.0,0.0,,0,0,0,0,,,,,99,30,,30,,0,2,,4,3,1,723,3,0,1,9,2,0,1,0,0,4,-999,2
CR202408010010800000002662,,1,0,,0,,0,0,,0,0,0,6,39,0.5825,0.00375806,0.00294564,,233,0,0,233,,,,,99,20,,20,,0,1,,5,1,1,1135,3,2,0,2,1,1,0,0,0,2,2769,2
CR202408010010800000002762,,1,0,,0,15,0,0,,0,0,15,6,40,0.3539607441666666,0.923595,0.40061375,,184719,0,0,605730,,,,,20,30,,30,,0,1,,4,3,1,322,3,0,3,1,3,0,3,0,0,3,-999,2
CR202408010010800000003235,,0,0,,0,,0,0,,0,0,15,-3,46,0.0,0.0,0.0,,0,0,0,0,,,,,40,60,,60,,0,2,,3,1,1,2274,1,1,0,2,3,0,1,0,0,1,-999,1
CR202408010010800000003601,,1,0,,0,,0,0,,0,0,15,-3,46,0.44245822833333337,0.33333333,0.2221628,,37000,32973,0,93890,,,,,99,30,,30,,0,2,,5,2,1,1270,3,0,1,9,1,0,1,0,0,2,-999,1
CR202408010010800000003700,,1,0,,0,,0,0,,0,0,15,0,35,0.30758437,0.71265714,0.42563435,,49886,4110,0,88234,,,,,50,30,,30,,0,1,,5,1,0,1542,2,0,0,9,0,1,0,1,0,1,-999,1
CR202408010010800000003866,,1,0,,0,,0,0,20,0,0,15,2,44,0.18143653875000001,0.5906,0.26724229,,11812,8332,0,20180,,,,,99,30,,30,,0,1,,4,1,1,2541,1,1,0,9,1,0,1,0,0,2,-999,1
CR202408010010800000003919,,1,0,,0,,0,0,20,0,0,15,6,37,0.0104787225,0.02188889,0.00415174,,788,0,0,788,,,,,40,60,,60,,0,1,,4,2,1,735,3,3,1,9,1,1,1,0,0,4,-999,2
CR202408010010800000004185,,0,0,,0,,0,0,,0,0,15,2,43,0.03534444333333333,0.10603333,0.02305072,,3181,3181,0,3181,,,,,99,30,,30,,0,2,,5,0,1,6922,0,0,0,1,3,2,3,1,0,3,5326,2
CR202408010010800000004622,,28,0,,0,15,0,0,,0,0,15,0,32,0.0,0.0,0.0,,0,0,0,0,,,,,99,30,,30,,0,3,,5,4,0,384,4,0,0,9,0,2,0,0,0,4,-999,1
CR202408010010800000004661,,2,0,,0,,0,0,20,0,0,0,6,40,0.08311023105263159,0.67197333,0.12111337,,100796,16023,0,145692,,,,,99,20,,20,,0,2,,5,4,1,317,4,2,0,7,3,0,0,0,0,4,943,1
CR202408010010800000006968,,0,0,,0,,0,0,,0,0,0,-3,49,0.2228467816666667,1.0,0.33599813,,300000,43037,0,360190,,,,,50,20,,20,,0,1,,3,1,1,860,2,0,0,2,3,0,0,0,0,4,-999,2
CR202408010010800000007165,,1,0,,0,,0,0,,0,0,30,-3,50,0.407254563125,0.9712,0.66667961,,194240,188328,0,429343,,,,,99,60,,60,,0,2,,5,3,1,1151,3,0,1,9,3,0,2,0,0,4,-999,3
CR202408010010800000007449,,0,0,,0,,0,0,,0,0,0,0,35,0.06994843857142857,0.66657813,0.05989678,,77801,77801,0,78408,,,,,50,20,,20,,0,2,,3,1,1,4467,2,0,0,2,3,1,1,0,0,1,2404,1
CR202408010010800000007630,,3,0,,0,15,0,0,,0,0,15,6,36,0.0,0.0,0.0,,0,0,0,0,,,,,10,40,,40,,0,2,,4,3,1,436,3,0,0,3,1,2,0,0,0,4,-999,1
CR202408010010800000008906,,2,0,,0,,0,0,,0,0,15,0,35,0.0,0.0,0.0,,0,0,0,0,,,,,50,30,,30,,0,1,,5,3,0,1027,4,0,0,9,0,0,0,0,0,0,-999,0
CR202408010010800000009227,,25,0,,0,15,0,0,20,0,0,0,0,34,0.4381483529166667,0.95515719,0.37483433,,285592,285592,0,1547818,,,,,99,20,,20,,0,5,10,5,4,1,674,4,0,0,9,2,0,0,0,0,4,-999,2
CR202403090010800000000432,,0,0,,0,,0,0,,0,0,15,-11,60,0.0,0.0,0.0,,0,0,0,0,,,,,99,40,,40,,0,1,,2,0,1,1472,0,1,1,1,1,0,1,0,0,0,-999,0
CR202403090010800000000485,,0,0,,0,,0,0,,0,0,0,0,29,0.0,0.0,0.0,,0,0,0,0,,,,,99,20,,20,,0,1,,1,0,0,988,0,0,0,3,0,1,0,0,0,0,-999,0
CR202403090010800000000739,,2,0,,0,,0,0,5,0,0,15,-3,47,0.39434989,0.785465,0.71373122,,157093,135623,0,332456,,,,,99,99,,99,,0,2,,5,4,1,658,4,0,1,9,1,1,1,0,0,4,-999,3
CR202403090010800000000790,,0,0,,0,,0,0,,0,0,15,-3,50,0.125,1.0,0.17871983,,20000,0,0,20000,,,,,99,60,,60,,0,2,,5,3,0,901,4,0,0,9,0,1,0,1,0,2,-999,1
CR202403090010800000000914,,0,0,,0,,0,0,,0,0,15,6,40,0.5711748266666666,0.32065217,0.36600271,,7375,7375,0,27011,,,,,99,30,,30,,0,2,,5,4,0,213,4,1,0,7,0,0,0,0,0,3,3355,2
CR202403090010800000001437,,1,0,,0,,0,0,,0,0,15,0,30,0.32486148,0.96969697,0.1954961,,64000,0,0,105216,,,,,99,30,,30,,0,1,,2,0,0,2810,0,0,0,9,0,0,0,0,0,0,-999,0
CR202403090010800000001665,,0,0,,0,,0,0,,0,0,15,-11,56,0.0,0.0,0.0,,0,0,0,0,,,,,40,60,,60,,0,1,,4,0,1,2162,2,0,0,9,2,0,1,0,0,2,-999,1
CR202403090010800000001873,,2,0,,0,,0,0,,0,0,0,-11,58,0.15523642555555556,1.0,0.21047101,,300000,0,0,1064326,,,,,99,20,,20,,0,2,,4,3,1,464,3,1,0,9,1,0,0,0,0,3,-999,3
CR202403090010800000002720,,0,0,,0,,0,0,,0,0,15,2,45,,,,,,,,,,,,,40,30,,30,,0,1,,3,1,1,2673,1,0,0,2,1,1,0,0,0,1,-999,0
CR202403090010800000003109,,2,0,,0,,0,0,20,0,0,15,0,34,0.0,0.0,0.0,,0,,,0,,,,,99,91,,91,,0,2,,2,0,0,2837,0,0,0,4,0,2,0,0,0,0,-999,0
CR202403090010800000003130,,1,0,,0,,0,0,20,0,0,15,6,37,0.043250771875,0.57544792,0.0863237,,55243,55243,0,55543,,,,,99,30,,30,,0,1,,5,2,0,992,4,1,0,9,0,1,0,0,0,4,-999,2
CR202403090010800000003438,,1,0,,0,,0,0,20,0,0,15,0,35,0.0188934425,0.01273481,0.00790738,,461,0,0,461,,,,,99,40,,40,,0,1,10,5,1,1,3062,3,0,1,1,1,0,1,0,0,2,-999,1
CR202403090010800000004049,,22,0,,0,,0,0,20,0,0,15,-11,53,0.3786294190909091,0.79371429,0.24233423,,66672,66672,0,119685,,,,,99,30,,30,,0,3,,4,2,1,990,3,1,2,1,2,0,2,0,0,4,-999,1
CR202403090010800000004207,,2,0,,0,,0,0,,0,0,15,0,32,0.198920323,0.64102564,0.21975994,,100000,0,0,170270,,,,,50,30,,30,,0,1,,5,3,0,982,4,1,0,9,0,1,0,0,0,4,-999,1
CR202403030010800000000250,,0,0,,0,,0,0,,0,0,15,0,33,,,,,,,,,,,,,99,30,,30,,0,1,,1,0,0,475,0,0,0,7,0,0,0,0,0,0,1157,0
CR202403030010800000000711,,3,0,,0,,0,0,20,0,0,15,6,40,0.43953156833333334,0.94224,0.74118842,,47112,,,106574,,,,,99,30,,30,,0,1,,2,1,0,174,1,2,0,9,0,0,0,0,0,1,-999,0
CR202403030010800000000835,,3,0,,0,15,0,0,20,0,0,15,-3,46,0.653640885,0.59123021,0.46663237,,4854,,,9978,,,,,99,30,,30,,0,2,,2,0,0,2009,0,0,0,9,0,0,0,0,0,2,4079,1
CR202403030010800000000889,,0,0,,0,,0,0,,0,0,0,6,36,0.47900337375,0.8687268,0.3894148,,168533,168533,0,574020,,,,,50,20,,20,,0,4,,3,2,1,235,2,3,2,9,2,0,2,0,0,4,-999,1
CR202403030010800000001260,,3,0,,0,,0,0,,0,0,15,6,38,0.721780365,0.62262,0.56322667,,31131,,,69612,,,,,,90,,90,,0,1,10,3,0,0,1972,1,1,0,9,0,0,0,0,0,-999,-999,-999
CR202403030010800000002099,,1,0,,0,,0,0,,0,0,0,0,25,0.5501571016666666,0.94403599,0.85934954,,367230,50481,0,653965,,,,,50,20,,20,,0,2,,4,3,1,224,3,4,1,9,1,0,1,0,0,0,-999,0
CR202403030010800000002413,,0,0,,0,,0,0,,0,0,15,2,43,,0.0,0.0,,0,0,0,0,,,,,99,91,,91,,0,1,,3,0,1,2284,0,0,0,7,1,1,1,1,0,2,5175,1
CR202403030010800000003191,,1,0,,0,,0,0,20,0,0,15,2,45,,,,,,,,,,,,,,30,,30,,0,1,,1,0,0,37,0,1,0,3,0,1,0,0,0,-999,-999,-999
CR202403030010800000003193,,1,0,,0,,0,0,20,0,0,0,0,25,0.0,0.0,0.0,,0,0,0,0,,,,,99,20,,20,,0,1,,2,1,1,609,1,0,1,1,2,0,1,0,0,0,-999,0
CR202403030010800000003380,,1,0,,0,,0,0,20,0,0,0,0,25,0.9001816659999999,2.45573333,1.03474708,,36836,36836,0,53186,,,,,40,20,,20,,0,1,,4,3,1,556,3,1,2,1,2,0,2,0,0,3,-999,1
CR202403030010800000003416,,2,0,,0,,0,0,20,0,0,15,6,36,0.00644947,0.01289894,0.01147386,,485,,,485,,,,,99,30,,30,,0,1,,4,1,0,2896,1,0,0,3,0,2,0,0,0,1,2253,1
CR202403030010800000003573,,0,0,,0,15,0,0,,0,0,15,0,35,0.6032542966666666,0.55,0.21926633,,110000,42050,0,297690,,,,,10,20,,20,,0,3,,5,3,1,901,4,3,1,9,3,0,1,0,0,3,-999,2
CR202403030010800000004146,,0,0,,0,,0,0,,0,0,15,2,42,0.006666666,0.00392157,0.00174978,,200,200,0,200,,,,,40,40,,40,,0,3,,5,0,1,946,4,0,1,9,1,1,1,0,0,4,-999,2
